,primary_fuel,state_x,county,state_y,median income
11701,Geothermal,Nevada,Washoe , Nevada,76220
11702,Geothermal,Nevada,Washoe , Nevada,76220
11703,Geothermal,Nevada,Washoe , Nevada,76220
11704,Geothermal,Nevada,Washoe , Nevada,76220
11705,Solar,Nevada,Washoe , Nevada,76220
11706,Solar,Michigan,Washtenaw , Michigan,76918
11707,Gas,Michigan,Washtenaw , Michigan,76918
11708,Waste,Michigan,Washtenaw , Michigan,76918
11709,Oil,Michigan,Washtenaw , Michigan,76918
11710,Gas,Michigan,Washtenaw , Michigan,76918
11711,Oil,Michigan,Washtenaw , Michigan,76918
11712,Waste,Wisconsin,Waukesha , Wisconsin,94171
11713,Biomass,Georgia,Wayne , Indiana,50138
11714,Biomass,Georgia,Wayne , Michigan,52605
11715,Biomass,Georgia,Wayne , New York,64993
11716,Biomass,Georgia,Wayne , North Carolina,47595
11717,Biomass,Georgia,Wayne , Ohio,59666
11718,Oil,Illinois,Wayne , Indiana,50138
11719,Oil,Illinois,Wayne , Michigan,52605
11720,Oil,Illinois,Wayne , New York,64993
11721,Oil,Illinois,Wayne , North Carolina,47595
11722,Oil,Illinois,Wayne , Ohio,59666
11723,Solar,Indiana,Wayne , Indiana,50138
11724,Solar,Indiana,Wayne , Michigan,52605
11725,Solar,Indiana,Wayne , New York,64993
11726,Solar,Indiana,Wayne , North Carolina,47595
11727,Solar,Indiana,Wayne , Ohio,59666
11728,Gas,Indiana,Wayne , Indiana,50138
11729,Gas,Indiana,Wayne , Michigan,52605
11730,Gas,Indiana,Wayne , New York,64993
11731,Gas,Indiana,Wayne , North Carolina,47595
11732,Gas,Indiana,Wayne , Ohio,59666
11733,Solar,Indiana,Wayne , Indiana,50138
11734,Solar,Indiana,Wayne , Michigan,52605
11735,Solar,Indiana,Wayne , New York,64993
11736,Solar,Indiana,Wayne , North Carolina,47595
11737,Solar,Indiana,Wayne , Ohio,59666
11738,Solar,Indiana,Wayne , Indiana,50138
11739,Solar,Indiana,Wayne , Michigan,52605
11740,Solar,Indiana,Wayne , New York,64993
11741,Solar,Indiana,Wayne , North Carolina,47595
11742,Solar,Indiana,Wayne , Ohio,59666
11743,Coal,Indiana,Wayne , Indiana,50138
11744,Coal,Indiana,Wayne , Michigan,52605
11745,Coal,Indiana,Wayne , New York,64993
11746,Coal,Indiana,Wayne , North Carolina,47595
11747,Coal,Indiana,Wayne , Ohio,59666
11748,Oil,Michigan,Wayne , Indiana,50138
11749,Oil,Michigan,Wayne , Michigan,52605
11750,Oil,Michigan,Wayne , New York,64993
11751,Oil,Michigan,Wayne , North Carolina,47595
11752,Oil,Michigan,Wayne , Ohio,59666
11753,Gas,Michigan,Wayne , Indiana,50138
11754,Gas,Michigan,Wayne , Michigan,52605
11755,Gas,Michigan,Wayne , New York,64993
11756,Gas,Michigan,Wayne , North Carolina,47595
11757,Gas,Michigan,Wayne , Ohio,59666
11758,Gas,Michigan,Wayne , Indiana,50138
11759,Gas,Michigan,Wayne , Michigan,52605
11760,Gas,Michigan,Wayne , New York,64993
11761,Gas,Michigan,Wayne , North Carolina,47595
11762,Gas,Michigan,Wayne , Ohio,59666
11763,Gas,Michigan,Wayne , Indiana,50138
11764,Gas,Michigan,Wayne , Michigan,52605
11765,Gas,Michigan,Wayne , New York,64993
11766,Gas,Michigan,Wayne , North Carolina,47595
11767,Gas,Michigan,Wayne , Ohio,59666
11768,Solar,Michigan,Wayne , Indiana,50138
11769,Solar,Michigan,Wayne , Michigan,52605
11770,Solar,Michigan,Wayne , New York,64993
11771,Solar,Michigan,Wayne , North Carolina,47595
11772,Solar,Michigan,Wayne , Ohio,59666
11773,Hydro,Michigan,Wayne , Indiana,50138
11774,Hydro,Michigan,Wayne , Michigan,52605
11775,Hydro,Michigan,Wayne , New York,64993
11776,Hydro,Michigan,Wayne , North Carolina,47595
11777,Hydro,Michigan,Wayne , Ohio,59666
11778,Solar,Michigan,Wayne , Indiana,50138
11779,Solar,Michigan,Wayne , Michigan,52605
11780,Solar,Michigan,Wayne , New York,64993
11781,Solar,Michigan,Wayne , North Carolina,47595
11782,Solar,Michigan,Wayne , Ohio,59666
11783,Solar,Michigan,Wayne , Indiana,50138
11784,Solar,Michigan,Wayne , Michigan,52605
11785,Solar,Michigan,Wayne , New York,64993
11786,Solar,Michigan,Wayne , North Carolina,47595
11787,Solar,Michigan,Wayne , Ohio,59666
11788,Coal,Michigan,Wayne , Indiana,50138
11789,Coal,Michigan,Wayne , Michigan,52605
11790,Coal,Michigan,Wayne , New York,64993
11791,Coal,Michigan,Wayne , North Carolina,47595
11792,Coal,Michigan,Wayne , Ohio,59666
11793,Waste,Michigan,Wayne , Indiana,50138
11794,Waste,Michigan,Wayne , Michigan,52605
11795,Waste,Michigan,Wayne , New York,64993
11796,Waste,Michigan,Wayne , North Carolina,47595
11797,Waste,Michigan,Wayne , Ohio,59666
11798,Oil,Michigan,Wayne , Indiana,50138
11799,Oil,Michigan,Wayne , Michigan,52605
11800,Oil,Michigan,Wayne , New York,64993
11801,Oil,Michigan,Wayne , North Carolina,47595
11802,Oil,Michigan,Wayne , Ohio,59666
11803,Gas,Michigan,Wayne , Indiana,50138
11804,Gas,Michigan,Wayne , Michigan,52605
11805,Gas,Michigan,Wayne , New York,64993
11806,Gas,Michigan,Wayne , North Carolina,47595
11807,Gas,Michigan,Wayne , Ohio,59666
11808,Waste,Michigan,Wayne , Indiana,50138
11809,Waste,Michigan,Wayne , Michigan,52605
11810,Waste,Michigan,Wayne , New York,64993
11811,Waste,Michigan,Wayne , North Carolina,47595
11812,Waste,Michigan,Wayne , Ohio,59666
11813,Coal,Michigan,Wayne , Indiana,50138
11814,Coal,Michigan,Wayne , Michigan,52605
11815,Coal,Michigan,Wayne , New York,64993
11816,Coal,Michigan,Wayne , North Carolina,47595
11817,Coal,Michigan,Wayne , Ohio,59666
11818,Gas,Michigan,Wayne , Indiana,50138
11819,Gas,Michigan,Wayne , Michigan,52605
11820,Gas,Michigan,Wayne , New York,64993
11821,Gas,Michigan,Wayne , North Carolina,47595
11822,Gas,Michigan,Wayne , Ohio,59666
11823,Wind,Nebraska,Wayne , Indiana,50138
11824,Wind,Nebraska,Wayne , Michigan,52605
11825,Wind,Nebraska,Wayne , New York,64993
11826,Wind,Nebraska,Wayne , North Carolina,47595
11827,Wind,Nebraska,Wayne , Ohio,59666
11828,Oil,Nebraska,Wayne , Indiana,50138
11829,Oil,Nebraska,Wayne , Michigan,52605
11830,Oil,Nebraska,Wayne , New York,64993
11831,Oil,Nebraska,Wayne , North Carolina,47595
11832,Oil,Nebraska,Wayne , Ohio,59666
11833,Wind,New York,Wayne , Indiana,50138
11834,Wind,New York,Wayne , Michigan,52605
11835,Wind,New York,Wayne , New York,64993
11836,Wind,New York,Wayne , North Carolina,47595
11837,Wind,New York,Wayne , Ohio,59666
11838,Solar,New York,Wayne , Indiana,50138
11839,Solar,New York,Wayne , Michigan,52605
11840,Solar,New York,Wayne , New York,64993
11841,Solar,New York,Wayne , North Carolina,47595
11842,Solar,New York,Wayne , Ohio,59666
11843,Solar,New York,Wayne , Indiana,50138
11844,Solar,New York,Wayne , Michigan,52605
11845,Solar,New York,Wayne , New York,64993
11846,Solar,New York,Wayne , North Carolina,47595
11847,Solar,New York,Wayne , Ohio,59666
11848,Nuclear,New York,Wayne , Indiana,50138
11849,Nuclear,New York,Wayne , Michigan,52605
11850,Nuclear,New York,Wayne , New York,64993
11851,Nuclear,New York,Wayne , North Carolina,47595
11852,Nuclear,New York,Wayne , Ohio,59666
11853,Solar,New York,Wayne , Indiana,50138
11854,Solar,New York,Wayne , Michigan,52605
11855,Solar,New York,Wayne , New York,64993
11856,Solar,New York,Wayne , North Carolina,47595
11857,Solar,New York,Wayne , Ohio,59666
11858,Solar,New York,Wayne , Indiana,50138
11859,Solar,New York,Wayne , Michigan,52605
11860,Solar,New York,Wayne , New York,64993
11861,Solar,New York,Wayne , North Carolina,47595
11862,Solar,New York,Wayne , Ohio,59666
11863,Solar,North Carolina,Wayne , Indiana,50138
11864,Solar,North Carolina,Wayne , Michigan,52605
11865,Solar,North Carolina,Wayne , New York,64993
11866,Solar,North Carolina,Wayne , North Carolina,47595
11867,Solar,North Carolina,Wayne , Ohio,59666
11868,Solar,North Carolina,Wayne , Indiana,50138
11869,Solar,North Carolina,Wayne , Michigan,52605
11870,Solar,North Carolina,Wayne , New York,64993
11871,Solar,North Carolina,Wayne , North Carolina,47595
11872,Solar,North Carolina,Wayne , Ohio,59666
11873,Solar,North Carolina,Wayne , Indiana,50138
11874,Solar,North Carolina,Wayne , Michigan,52605
11875,Solar,North Carolina,Wayne , New York,64993
11876,Solar,North Carolina,Wayne , North Carolina,47595
11877,Solar,North Carolina,Wayne , Ohio,59666
11878,Solar,North Carolina,Wayne , Indiana,50138
11879,Solar,North Carolina,Wayne , Michigan,52605
11880,Solar,North Carolina,Wayne , New York,64993
11881,Solar,North Carolina,Wayne , North Carolina,47595
11882,Solar,North Carolina,Wayne , Ohio,59666
11883,Solar,North Carolina,Wayne , Indiana,50138
11884,Solar,North Carolina,Wayne , Michigan,52605
11885,Solar,North Carolina,Wayne , New York,64993
11886,Solar,North Carolina,Wayne , North Carolina,47595
11887,Solar,North Carolina,Wayne , Ohio,59666
11888,Solar,North Carolina,Wayne , Indiana,50138
11889,Solar,North Carolina,Wayne , Michigan,52605
11890,Solar,North Carolina,Wayne , New York,64993
11891,Solar,North Carolina,Wayne , North Carolina,47595
11892,Solar,North Carolina,Wayne , Ohio,59666
11893,Solar,North Carolina,Wayne , Indiana,50138
11894,Solar,North Carolina,Wayne , Michigan,52605
11895,Solar,North Carolina,Wayne , New York,64993
11896,Solar,North Carolina,Wayne , North Carolina,47595
11897,Solar,North Carolina,Wayne , Ohio,59666
11898,Solar,North Carolina,Wayne , Indiana,50138
11899,Solar,North Carolina,Wayne , Michigan,52605
11900,Solar,North Carolina,Wayne , New York,64993
11901,Solar,North Carolina,Wayne , North Carolina,47595
11902,Solar,North Carolina,Wayne , Ohio,59666
11903,Gas,North Carolina,Wayne , Indiana,50138
11904,Gas,North Carolina,Wayne , Michigan,52605
11905,Gas,North Carolina,Wayne , New York,64993
11906,Gas,North Carolina,Wayne , North Carolina,47595
11907,Gas,North Carolina,Wayne , Ohio,59666
11908,Solar,North Carolina,Wayne , Indiana,50138
11909,Solar,North Carolina,Wayne , Michigan,52605
11910,Solar,North Carolina,Wayne , New York,64993
11911,Solar,North Carolina,Wayne , North Carolina,47595
11912,Solar,North Carolina,Wayne , Ohio,59666
11913,Waste,North Carolina,Wayne , Indiana,50138
11914,Waste,North Carolina,Wayne , Michigan,52605
11915,Waste,North Carolina,Wayne , New York,64993
11916,Waste,North Carolina,Wayne , North Carolina,47595
11917,Waste,North Carolina,Wayne , Ohio,59666
11918,Solar,North Carolina,Wayne , Indiana,50138
11919,Solar,North Carolina,Wayne , Michigan,52605
11920,Solar,North Carolina,Wayne , New York,64993
11921,Solar,North Carolina,Wayne , North Carolina,47595
11922,Solar,North Carolina,Wayne , Ohio,59666
11923,Solar,North Carolina,Wayne , Indiana,50138
11924,Solar,North Carolina,Wayne , Michigan,52605
11925,Solar,North Carolina,Wayne , New York,64993
11926,Solar,North Carolina,Wayne , North Carolina,47595
11927,Solar,North Carolina,Wayne , Ohio,59666
11928,Solar,North Carolina,Wayne , Indiana,50138
11929,Solar,North Carolina,Wayne , Michigan,52605
11930,Solar,North Carolina,Wayne , New York,64993
11931,Solar,North Carolina,Wayne , North Carolina,47595
11932,Solar,North Carolina,Wayne , Ohio,59666
11933,Solar,North Carolina,Wayne , Indiana,50138
11934,Solar,North Carolina,Wayne , Michigan,52605
11935,Solar,North Carolina,Wayne , New York,64993
11936,Solar,North Carolina,Wayne , North Carolina,47595
11937,Solar,North Carolina,Wayne , Ohio,59666
11938,Solar,North Carolina,Wayne , Indiana,50138
11939,Solar,North Carolina,Wayne , Michigan,52605
11940,Solar,North Carolina,Wayne , New York,64993
11941,Solar,North Carolina,Wayne , North Carolina,47595
11942,Solar,North Carolina,Wayne , Ohio,59666
11943,Solar,North Carolina,Wayne , Indiana,50138
11944,Solar,North Carolina,Wayne , Michigan,52605
11945,Solar,North Carolina,Wayne , New York,64993
11946,Solar,North Carolina,Wayne , North Carolina,47595
11947,Solar,North Carolina,Wayne , Ohio,59666
11948,Solar,North Carolina,Wayne , Indiana,50138
11949,Solar,North Carolina,Wayne , Michigan,52605
11950,Solar,North Carolina,Wayne , New York,64993
11951,Solar,North Carolina,Wayne , North Carolina,47595
11952,Solar,North Carolina,Wayne , Ohio,59666
11953,Solar,North Carolina,Wayne , Indiana,50138
11954,Solar,North Carolina,Wayne , Michigan,52605
11955,Solar,North Carolina,Wayne , New York,64993
11956,Solar,North Carolina,Wayne , North Carolina,47595
11957,Solar,North Carolina,Wayne , Ohio,59666
11958,Gas,North Carolina,Wayne , Indiana,50138
11959,Gas,North Carolina,Wayne , Michigan,52605
11960,Gas,North Carolina,Wayne , New York,64993
11961,Gas,North Carolina,Wayne , North Carolina,47595
11962,Gas,North Carolina,Wayne , Ohio,59666
11963,Solar,North Carolina,Wayne , Indiana,50138
11964,Solar,North Carolina,Wayne , Michigan,52605
11965,Solar,North Carolina,Wayne , New York,64993
11966,Solar,North Carolina,Wayne , North Carolina,47595
11967,Solar,North Carolina,Wayne , Ohio,59666
11968,Solar,North Carolina,Wayne , Indiana,50138
11969,Solar,North Carolina,Wayne , Michigan,52605
11970,Solar,North Carolina,Wayne , New York,64993
11971,Solar,North Carolina,Wayne , North Carolina,47595
11972,Solar,North Carolina,Wayne , Ohio,59666
11973,Solar,North Carolina,Wayne , Indiana,50138
11974,Solar,North Carolina,Wayne , Michigan,52605
11975,Solar,North Carolina,Wayne , New York,64993
11976,Solar,North Carolina,Wayne , North Carolina,47595
11977,Solar,North Carolina,Wayne , Ohio,59666
11978,Solar,Ohio,Wayne , Indiana,50138
11979,Solar,Ohio,Wayne , Michigan,52605
11980,Solar,Ohio,Wayne , New York,64993
11981,Solar,Ohio,Wayne , North Carolina,47595
11982,Solar,Ohio,Wayne , Ohio,59666
11983,Gas,Ohio,Wayne , Indiana,50138
11984,Gas,Ohio,Wayne , Michigan,52605
11985,Gas,Ohio,Wayne , New York,64993
11986,Gas,Ohio,Wayne , North Carolina,47595
11987,Gas,Ohio,Wayne , Ohio,59666
11988,Coal,Ohio,Wayne , Indiana,50138
11989,Coal,Ohio,Wayne , Michigan,52605
11990,Coal,Ohio,Wayne , New York,64993
11991,Coal,Ohio,Wayne , North Carolina,47595
11992,Coal,Ohio,Wayne , Ohio,59666
11993,Oil,Ohio,Wayne , Indiana,50138
11994,Oil,Ohio,Wayne , Michigan,52605
11995,Oil,Ohio,Wayne , New York,64993
11996,Oil,Ohio,Wayne , North Carolina,47595
11997,Oil,Ohio,Wayne , Ohio,59666
11998,Biomass,Ohio,Wayne , Indiana,50138
11999,Biomass,Ohio,Wayne , Michigan,52605
12000,Biomass,Ohio,Wayne , New York,64993
12001,Biomass,Ohio,Wayne , North Carolina,47595
12002,Biomass,Ohio,Wayne , Ohio,59666
12003,Wind,Pennsylvania,Wayne , Indiana,50138
12004,Wind,Pennsylvania,Wayne , Michigan,52605
12005,Wind,Pennsylvania,Wayne , New York,64993
12006,Wind,Pennsylvania,Wayne , North Carolina,47595
12007,Wind,Pennsylvania,Wayne , Ohio,59666
12008,Gas,West Virginia,Wayne , Indiana,50138
12009,Gas,West Virginia,Wayne , Michigan,52605
12010,Gas,West Virginia,Wayne , New York,64993
12011,Gas,West Virginia,Wayne , North Carolina,47595
12012,Gas,West Virginia,Wayne , Ohio,59666
12013,Gas,West Virginia,Wayne , Indiana,50138
12014,Gas,West Virginia,Wayne , Michigan,52605
12015,Gas,West Virginia,Wayne , New York,64993
12016,Gas,West Virginia,Wayne , North Carolina,47595
12017,Gas,West Virginia,Wayne , Ohio,59666
12018,Wind,Texas,Webb , Texas,51867
12019,Wind,Texas,Webb , Texas,51867
12020,Wind,Texas,Webb , Texas,51867
12021,Gas,Texas,Webb , Texas,51867
12022,Solar,Texas,Webb , Texas,51867
12023,Wind,Texas,Webb , Texas,51867
12024,Hydro,Utah,Weber , Utah,72087
12025,Hydro,Utah,Weber , Utah,72087
12026,Hydro,Utah,Weber , Utah,72087
12027,Hydro,Utah,Weber , Utah,72087
12028,Wind,Colorado,Weld , Colorado,85290
12029,Wind,Colorado,Weld , Colorado,85290
12030,Gas,Colorado,Weld , Colorado,85290
12031,Gas,Colorado,Weld , Colorado,85290
12032,Waste,Colorado,Weld , Colorado,85290
12033,Solar,Colorado,Weld , Colorado,85290
12034,Storage,Colorado,Weld , Colorado,85290
12035,Gas,Colorado,Weld , Colorado,85290
12036,Solar,Colorado,Weld , Colorado,85290
12037,Solar,Colorado,Weld , Colorado,85290
12038,Gas,Colorado,Weld , Colorado,85290
12039,Solar,Colorado,Weld , Colorado,85290
12040,Solar,Colorado,Weld , Colorado,85290
12041,Solar,Colorado,Weld , Colorado,85290
12042,Solar,Colorado,Weld , Colorado,85290
12043,Solar,Colorado,Weld , Colorado,85290
12044,Solar,Colorado,Weld , Colorado,85290
12045,Solar,Colorado,Weld , Colorado,85290
12046,Solar,Colorado,Weld , Colorado,85290
12047,Gas,Colorado,Weld , Colorado,85290
12048,Solar,Colorado,Weld , Colorado,85290
12049,Solar,Colorado,Weld , Colorado,85290
12050,Solar,New York,Westchester , New York,110705
12051,Solar,New York,Westchester , New York,110705
12052,Nuclear,New York,Westchester , New York,110705
12053,Nuclear,New York,Westchester , New York,110705
12054,Oil,New York,Westchester , New York,110705
12055,Oil,New York,Westchester , New York,110705
12056,Oil,New York,Westchester , New York,110705
12057,Oil,New York,Westchester , New York,110705
12058,Oil,New York,Westchester , New York,110705
12059,Oil,New York,Westchester , New York,110705
12060,Oil,New York,Westchester , New York,110705
12061,Gas,New York,Westchester , New York,110705
12062,Oil,New York,Westchester , New York,110705
12063,Oil,New York,Westchester , New York,110705
12064,Oil,New York,Westchester , New York,110705
12065,Waste,New York,Westchester , New York,110705
12066,Hydro,Pennsylvania,Westmoreland , Pennsylvania,63064
12067,Gas,Pennsylvania,Westmoreland , Pennsylvania,63064
12068,Hydro,Washington,Whatcom , Washington,72055
12069,Gas,Washington,Whatcom , Washington,72055
12070,Gas,Washington,Whatcom , Washington,72055
12071,Storage,Washington,Whatcom , Washington,72055
12072,Hydro,Washington,Whatcom , Washington,72055
12073,Hydro,Washington,Whatcom , Washington,72055
12074,Hydro,Washington,Whatcom , Washington,72055
12075,Hydro,Washington,Whatcom , Washington,72055
12076,Hydro,Washington,Whatcom , Washington,72055
12077,Gas,Washington,Whatcom , Washington,72055
12078,Hydro,Washington,Whatcom , Washington,72055
12079,Gas,Washington,Whatcom , Washington,72055
12080,Oil,Illinois,White , Arkansas,51402
12081,Biomass,Indiana,White , Arkansas,51402
12082,Waste,Indiana,White , Arkansas,51402
12083,Wind,Indiana,White , Arkansas,51402
12084,Wind,Indiana,White , Arkansas,51402
12085,Wind,Indiana,White , Arkansas,51402
12086,Wind,Indiana,White , Arkansas,51402
12087,Wind,Indiana,White , Arkansas,51402
12088,Hydro,Indiana,White , Arkansas,51402
12089,Solar,Georgia,Whitfield , Georgia,55519
12090,Wind,Kansas,Wichita , Texas,53465
12091,Gas,Texas,Wichita , Texas,53465
12092,Oil,Texas,Wichita , Texas,53465
12093,Solar,Maryland,Wicomico , Maryland,63333
12094,Solar,Maryland,Wicomico , Maryland,63333
12095,Waste,Maryland,Wicomico , Maryland,63333
12096,Solar,Maryland,Wicomico , Maryland,63333
12097,Waste,Illinois,Will , Illinois,93752
