,State,Year,Fuel Type,Capacity (MWh)
7607,VT,2008,Petroleum,101.2
7608,VT,2008,Nuclear,620.3
7609,VT,2007,Hydroelectric,308.0
7610,VT,2007,Wind,5.0
7611,VT,2007,Nuclear,620.0
7612,VT,2007,Petroleum,101.0
7613,VT,2006,Petroleum,108.0
7614,VT,2006,Hydroelectric,309.0
7615,VT,2006,Wind,5.0
7616,VT,2006,Nuclear,620.0
7617,VT,2005,Hydroelectric,309.0
7618,VT,2005,Wind,5.0
7619,VT,2005,Petroleum,107.0
7620,VT,2005,Nuclear,506.0
7621,VT,2004,Hydroelectric,304.0
7622,VT,2004,Wind,5.0
7623,VT,2004,Petroleum,107.0
7624,VT,2004,Nuclear,506.0
7625,VT,2003,Hydroelectric,303.0
7626,VT,2003,Nuclear,506.0
7627,VT,2003,Wind,5.0
7628,VT,2003,Petroleum,107.0
7629,VT,2002,Hydroelectric,305.0
7630,VT,2002,Petroleum,107.0
7631,VT,2002,Wind,1.0
7632,VT,2002,Nuclear,506.0
7633,VT,2001,Hydroelectric,277.0
7634,VT,2001,Wind,0.0
7635,VT,2001,Nuclear,506.0
7636,VT,2001,Petroleum,111.0
7637,VT,2000,Hydroelectric,291.0
7638,VT,2000,Wind,1.0
7639,VT,2000,Petroleum,112.0
7640,VT,2000,Nuclear,506.0
7641,VT,1999,Hydroelectric,292.0
7642,VT,1999,Nuclear,506.0
7643,VT,1999,Wind,1.0
7644,VT,1999,Petroleum,117.0
7645,VT,1998,Hydroelectric,288.0
7646,VT,1998,Wind,1.0
7647,VT,1998,Petroleum,117.0
7648,VT,1998,Nuclear,500.0
7649,VT,1997,Hydroelectric,281.0
7650,VT,1997,Wind,6.0
7651,VT,1997,Nuclear,496.0
7652,VT,1997,Petroleum,119.0
7653,VT,1996,Hydroelectric,285.0
7654,VT,1996,Wind,0.0
7655,VT,1996,Petroleum,119.0
7656,VT,1996,Nuclear,496.0
7657,VT,1995,Hydroelectric,282.0
7658,VT,1995,Wind,0.0
7659,VT,1995,Nuclear,496.0
7660,VT,1995,Petroleum,118.0
7661,VT,1994,Hydroelectric,286.0
7662,VT,1994,Petroleum,120.0
7663,VT,1994,Wind,0.0
7664,VT,1994,Nuclear,496.0
7665,VT,1993,Hydroelectric,294.0
7666,VT,1993,Wind,0.0
7667,VT,1993,Nuclear,496.0
7668,VT,1993,Petroleum,121.0
7669,VT,1992,Hydroelectric,287.0
7670,VT,1992,Wind,0.0
7671,VT,1992,Petroleum,121.0
7672,VT,1992,Nuclear,496.0
7673,VT,1991,Hydroelectric,284.0
7674,VT,1991,Wind,0.0
7675,VT,1991,Nuclear,496.0
7676,VT,1991,Petroleum,118.0
7677,VT,1990,Hydroelectric,262.0
7678,VT,1990,Petroleum,118.0
7679,VT,1990,Nuclear,496.0
7680,VT,1990,Wind,0.0
7681,WA,2021,Coal,670.0
7682,WA,2021,Wind,3374.9
7683,WA,2021,Solar,23.4
7684,WA,2021,Petroleum,15.2
7685,WA,2021,Nuclear,1151.0
7686,WA,2021,Natural Gas,3377.4
7687,WA,2021,Hydroelectric,21358.6
7688,WA,2020,Coal,670.0
7689,WA,2020,Wind,3374.9
7690,WA,2020,Solar,23.4
7691,WA,2020,Petroleum,15.2
7692,WA,2020,Nuclear,1151.0
7693,WA,2020,Natural Gas,3386.4
7694,WA,2020,Hydroelectric,21344.6
7695,WA,2018,Natural Gas,3386.6
7696,WA,2018,Nuclear,1163.0
7697,WA,2018,Petroleum,15.2
7698,WA,2018,Coal,1340.0
7699,WA,2018,Wind,3073.1
7700,WA,2018,Solar,19.7
7701,WA,2018,Hydroelectric,21281.1
7702,WA,2017,Natural Gas,3404.6
7703,WA,2017,Nuclear,1177.0
7704,WA,2017,Petroleum,15.2
7705,WA,2017,Solar,0.5
7706,WA,2017,Wind,3073.1
7707,WA,2017,Coal,1340.0
7708,WA,2017,Hydroelectric,21214.5
7709,WA,2016,Coal,1340.0
7710,WA,2016,Wind,3073.1
7711,WA,2016,Solar,0.5
7712,WA,2016,Petroleum,15.2
7713,WA,2016,Nuclear,1160.0
7714,WA,2016,Natural Gas,3388.5
7715,WA,2016,Hydroelectric,21295.7
7716,WA,2015,Coal,1340.0
7717,WA,2015,Wind,3073.1
7718,WA,2015,Solar,0.5
7719,WA,2015,Petroleum,15.2
7720,WA,2015,Nuclear,1158.0
7721,WA,2015,Natural Gas,3452.5
7722,WA,2015,Hydroelectric,21242.2
7723,WA,2014,Solar,0.5
7724,WA,2014,Wind,3073.1
7725,WA,2014,Coal,1340.0
7726,WA,2014,Petroleum,15.2
7727,WA,2014,Hydroelectric,21184.7
7728,WA,2014,Natural Gas,3381.8
7729,WA,2014,Nuclear,1137.0
7730,WA,2013,Natural Gas,3437.7
7731,WA,2013,Nuclear,1133.0
7732,WA,2013,Petroleum,15.2
7733,WA,2013,Solar,0.5
7734,WA,2013,Wind,2806.3
7735,WA,2013,Coal,1340.0
7736,WA,2013,Hydroelectric,21149.6
7737,WA,2012,Natural Gas,3794.5
7738,WA,2012,Nuclear,1132.0
7739,WA,2012,Petroleum,15.2
7740,WA,2012,Solar,0.5
7741,WA,2012,Wind,2806.2
7742,WA,2012,Coal,1340.0
7743,WA,2012,Hydroelectric,21114.9
7744,WA,2011,Coal,1340.0
7745,WA,2011,Wind,2453.5
7746,WA,2011,Solar,0.5
7747,WA,2011,Petroleum,15.2
7748,WA,2011,Nuclear,1097.0
7749,WA,2011,Natural Gas,3827.5
7750,WA,2011,Hydroelectric,21067.3
7751,WA,2010,Coal,1340.0
7752,WA,2010,Wind,2296.3
7753,WA,2010,Solar,0.5
7754,WA,2010,Natural Gas,3827.5
7755,WA,2010,Nuclear,1097.0
7756,WA,2010,Petroleum,15.2
7757,WA,2010,Hydroelectric,21181.1
7758,WA,2009,Coal,1376.0
7759,WA,2009,Wind,2005.6
7760,WA,2009,Solar,0.5
7761,WA,2009,Petroleum,5.2
7762,WA,2009,Nuclear,1131.0
7763,WA,2009,Natural Gas,3764.2
7764,WA,2009,Hydroelectric,21087.8
7765,WA,2008,Coal,1376.0
7766,WA,2008,Wind,1365.3
7767,WA,2008,Solar,0.5
7768,WA,2008,Petroleum,4.2
7769,WA,2008,Nuclear,1131.0
7770,WA,2008,Natural Gas,3750.2
7771,WA,2008,Hydroelectric,21202.8
7772,WA,2007,Coal,1405.0
7773,WA,2007,Wind,1162.0
7774,WA,2007,Solar,1.0
7775,WA,2007,Petroleum,4.0
7776,WA,2007,Nuclear,1131.0
7777,WA,2007,Natural Gas,2933.0
7778,WA,2007,Hydroelectric,21333.0
7779,WA,2006,Coal,1405.0
7780,WA,2006,Wind,821.0
7781,WA,2006,Petroleum,40.0
7782,WA,2006,Nuclear,1131.0
7783,WA,2006,Natural Gas,2991.0
7784,WA,2006,Hydroelectric,21156.0
7785,WA,2005,Wind,393.0
7786,WA,2005,Coal,1405.0
7787,WA,2005,Petroleum,40.0
7788,WA,2005,Hydroelectric,21146.0
7789,WA,2005,Natural Gas,2994.0
7790,WA,2005,Nuclear,1131.0
7791,WA,2004,Coal,1407.0
7792,WA,2004,Wind,243.0
7793,WA,2004,Natural Gas,3013.0
7794,WA,2004,Nuclear,1122.0
7795,WA,2004,Petroleum,39.0
7796,WA,2004,Hydroelectric,21070.0
7797,WA,2003,Hydroelectric,21457.0
7798,WA,2003,Coal,1407.0
7799,WA,2003,Natural Gas,2586.0
7800,WA,2003,Wind,228.0
7801,WA,2003,Petroleum,215.0
7802,WA,2003,Nuclear,1108.0
7803,WA,2002,Wind,225.0
7804,WA,2002,Coal,1407.0
7805,WA,2002,Petroleum,216.0
7806,WA,2002,Nuclear,1108.0
7807,WA,2002,Natural Gas,2085.0
7808,WA,2002,Hydroelectric,21455.0
7809,WA,2001,Wind,180.0
7810,WA,2001,Coal,1407.0
7811,WA,2001,Petroleum,301.0
7812,WA,2001,Hydroelectric,21453.0
7813,WA,2001,Natural Gas,1483.0
7814,WA,2001,Nuclear,1108.0
7815,WA,2000,Coal,1355.0
7816,WA,2000,Petroleum,4.0
7817,WA,2000,Nuclear,1112.0
7818,WA,2000,Natural Gas,1443.0
7819,WA,2000,Hydroelectric,21462.0
7820,WA,1999,Coal,1342.0
7821,WA,1999,Petroleum,4.0
7822,WA,1999,Nuclear,1117.0
7823,WA,1999,Natural Gas,1505.0
7824,WA,1999,Hydroelectric,21521.0
7825,WA,1998,Natural Gas,1513.0
7826,WA,1998,Nuclear,1123.0
7827,WA,1998,Petroleum,62.0
7828,WA,1998,Coal,1392.0
7829,WA,1998,Hydroelectric,21579.0
7830,WA,1997,Coal,1392.0
7831,WA,1997,Petroleum,62.0
7832,WA,1997,Nuclear,1170.0
7833,WA,1997,Natural Gas,1575.0
7834,WA,1997,Hydroelectric,21571.0
7835,WA,1996,Coal,1392.0
7836,WA,1996,Petroleum,87.0
7837,WA,1996,Nuclear,1107.0
7838,WA,1996,Natural Gas,1327.0
7839,WA,1996,Hydroelectric,20892.0
7840,WA,1995,Natural Gas,1327.0
7841,WA,1995,Nuclear,1107.0
7842,WA,1995,Petroleum,88.0
7843,WA,1995,Coal,1342.0
7844,WA,1995,Hydroelectric,20893.0
7845,WA,1994,Petroleum,88.0
7846,WA,1994,Coal,1392.0
7847,WA,1994,Nuclear,1086.0
7848,WA,1994,Natural Gas,1269.0
7849,WA,1994,Hydroelectric,20833.0
7850,WA,1993,Coal,1392.0
7851,WA,1993,Petroleum,173.0
7852,WA,1993,Nuclear,1100.0
7853,WA,1993,Natural Gas,1072.0
7854,WA,1993,Hydroelectric,20720.0
7855,WA,1992,Petroleum,173.0
7856,WA,1992,Coal,1392.0
7857,WA,1992,Nuclear,1100.0
7858,WA,1992,Hydroelectric,20719.0
7859,WA,1992,Natural Gas,754.0
7860,WA,1991,Coal,1362.0
7861,WA,1991,Petroleum,261.0
7862,WA,1991,Nuclear,1100.0
7863,WA,1991,Natural Gas,681.0
7864,WA,1991,Hydroelectric,20745.0
7865,WA,1990,Coal,1326.0
7866,WA,1990,Hydroelectric,20729.0
7867,WA,1990,Nuclear,1100.0
7868,WA,1990,Natural Gas,704.0
7869,WA,1990,Petroleum,196.0
7870,WI,2021,Coal,5270.1
7871,WI,2021,Wind,724.3
7872,WI,2021,Solar,502.6
7873,WI,2021,Petroleum,636.5
7874,WI,2021,Nuclear,1192.7
7875,WI,2021,Natural Gas,7344.9
7876,WI,2021,Hydroelectric,409.5
7877,WI,2020,Coal,5587.2
7878,WI,2020,Wind,724.4
7879,WI,2020,Solar,208.2
7880,WI,2020,Petroleum,639.8
7881,WI,2020,Nuclear,1197.1
7882,WI,2020,Natural Gas,7418.3
7883,WI,2020,Hydroelectric,410.6
7884,WI,2018,Natural Gas,6813.5
7885,WI,2018,Nuclear,1195.8
7886,WI,2018,Petroleum,693.9
7887,WI,2018,Solar,23.9
7888,WI,2018,Wind,438.4
7889,WI,2018,Coal,5554.2
7890,WI,2018,Hydroelectric,393.6
7891,WI,2017,Natural Gas,6734.3
7892,WI,2017,Nuclear,1193.2
7893,WI,2017,Petroleum,662.8
7894,WI,2017,Solar,18.4
7895,WI,2017,Wind,429.3
7896,WI,2017,Coal,7128.8
7897,WI,2017,Hydroelectric,394.0
7898,WI,2016,Coal,7116.7
7899,WI,2016,Wind,331.5
7900,WI,2016,Solar,3.1
7901,WI,2016,Petroleum,675.4
7902,WI,2016,Nuclear,1192.6
7903,WI,2016,Natural Gas,6720.3
7904,WI,2016,Hydroelectric,393.7
7905,WI,2015,Coal,7372.7
7906,WI,2015,Wind,331.4
7907,WI,2015,Solar,1.0
7908,WI,2015,Petroleum,655.8
7909,WI,2015,Nuclear,1196.0
7910,WI,2015,Natural Gas,6322.9
7911,WI,2015,Hydroelectric,383.0
7912,WI,2014,Coal,7950.9
7913,WI,2014,Wind,331.7
7914,WI,2014,Hydroelectric,388.7
7915,WI,2014,Natural Gas,6187.1
7916,WI,2014,Nuclear,1193.2
7917,WI,2014,Petroleum,655.8
7918,WI,2014,Solar,1.0
7919,WI,2013,Natural Gas,6173.8
7920,WI,2013,Nuclear,1197.5
7921,WI,2013,Petroleum,704.0
7922,WI,2013,Wind,328.6
7923,WI,2013,Coal,8150.8
7924,WI,2013,Hydroelectric,384.5
7925,WI,2012,Natural Gas,6211.8
7926,WI,2012,Nuclear,1748.0
7927,WI,2012,Petroleum,715.5
7928,WI,2012,Wind,369.6
7929,WI,2012,Coal,8258.9
7930,WI,2012,Hydroelectric,385.8
7931,WI,2011,Coal,8404.7
7932,WI,2011,Wind,611.5
7933,WI,2011,Petroleum,722.3
7934,WI,2011,Nuclear,1750.0
7935,WI,2011,Natural Gas,6083.9
7936,WI,2011,Hydroelectric,387.7
7937,WI,2010,Natural Gas,6110.2
7938,WI,2010,Nuclear,1584.0
7939,WI,2010,Petroleum,790.1
7940,WI,2010,Wind,449.3
7941,WI,2010,Coal,8063.4
7942,WI,2010,Hydroelectric,492.2
7943,WI,2009,Wind,429.5
7944,WI,2009,Coal,7519.1
7945,WI,2009,Petroleum,872.6
7946,WI,2009,Nuclear,1582.9
7947,WI,2009,Natural Gas,6535.8
7948,WI,2009,Hydroelectric,491.9
7949,WI,2008,Wind,230.5
7950,WI,2008,Coal,7597.2
7951,WI,2008,Petroleum,873.7
7952,WI,2008,Hydroelectric,484.9
7953,WI,2008,Natural Gas,6544.3
7954,WI,2008,Nuclear,1582.0
7955,WI,2007,Coal,6945.0
7956,WI,2007,Wind,44.0
7957,WI,2007,Natural Gas,6032.0
7958,WI,2007,Nuclear,1582.0
7959,WI,2007,Petroleum,949.0
7960,WI,2007,Hydroelectric,488.0
7961,WI,2006,Coal,7063.0
7962,WI,2006,Wind,53.0
7963,WI,2006,Petroleum,881.0
7964,WI,2006,Nuclear,1582.0
7965,WI,2006,Natural Gas,6056.0
7966,WI,2006,Hydroelectric,476.0
7967,WI,2005,Natural Gas,5866.0
7968,WI,2005,Nuclear,1582.0
